"No.","Time","Source","Destination","Protocol","Length","Info"
"2392","68.897365","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 2391#1] 64279  >  502 [ACK] Seq=4789 Ack=4258 Win=20245 Len=0"
"2393","69.002706","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   477; Unit:   1, Func:   3: Read Holding Registers"
"2394","69.004528","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=4789 Ack=4258 Win=20245 Len=12"
"2395","69.007743","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   477; Unit:   1, Func:   3: Read Holding Registers"
"2396","69.014652","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=4258 Ack=4801 Win=502 Len=11"
"2397","69.064185","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=4801 Ack=4269 Win=20234 Len=0"
"2398","69.068073","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 2397#1] 64279  >  502 [ACK] Seq=4801 Ack=4269 Win=20234 Len=0"
"2399","69.174611","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   478; Unit:   1, Func:   1: Read Coils"
"2400","69.176938","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=4801 Ack=4269 Win=20234 Len=12"
"2401","69.179979","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   478; Unit:   1, Func:   1: Read Coils"
"2402","69.181993","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=4269 Ack=4813 Win=502 Len=10"
"2403","69.241952","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=4813 Ack=4279 Win=20224 Len=0"
"2404","69.245949","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 2403#1] 64279  >  502 [ACK] Seq=4813 Ack=4279 Win=20224 Len=0"
"2405","69.350632","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   479; Unit:   1, Func:   4: Read Input Registers"
"2406","69.351098","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=4813 Ack=4279 Win=20224 Len=12"
"2407","69.354959","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   479; Unit:   1, Func:   4: Read Input Registers"
"2408","69.358235","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=4279 Ack=4825 Win=502 Len=11"
"2409","69.406873","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=4825 Ack=4290 Win=20213 Len=0"
"2410","69.411035","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 2409#1] 64279  >  502 [ACK] Seq=4825 Ack=4290 Win=20213 Len=0"
"2411","69.521135","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   480; Unit:   1, Func:   3: Read Holding Registers"
"2412","69.523255","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=4825 Ack=4290 Win=20213 Len=12"
"2413","69.526872","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   480; Unit:   1, Func:   3: Read Holding Registers"
"2414","69.528949","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=4290 Ack=4837 Win=502 Len=11"
"2415","69.574103","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=4837 Ack=4301 Win=20202 Len=0"
"2416","69.576257","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 2415#1] 64279  >  502 [ACK] Seq=4837 Ack=4301 Win=20202 Len=0"
"2417","69.694618","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   481; Unit:   1, Func:   1: Read Coils"
"2418","69.697256","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=4837 Ack=4301 Win=20202 Len=12"
"2419","69.702266","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   481; Unit:   1, Func:   1: Read Coils"
"2420","69.704208","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=4301 Ack=4849 Win=502 Len=10"
"2421","69.750034","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=4849 Ack=4311 Win=20192 Len=0"
"2422","69.752030","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 2421#1] 64279  >  502 [ACK] Seq=4849 Ack=4311 Win=20192 Len=0"
"2423","69.864577","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   482; Unit:   1, Func:   4: Read Input Registers"
"2424","69.868256","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=4849 Ack=4311 Win=20192 Len=12"
"2425","69.872938","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   482; Unit:   1, Func:   4: Read Input Registers"
"2426","69.875477","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=4311 Ack=4861 Win=502 Len=11"
"2427","69.928262","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=4861 Ack=4322 Win=20181 Len=0"
"2428","69.930472","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 2427#1] 64279  >  502 [ACK] Seq=4861 Ack=4322 Win=20181 Len=0"
"2429","70.043430","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   483; Unit:   1, Func:   3: Read Holding Registers"
"2430","70.045568","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=4861 Ack=4322 Win=20181 Len=12"
"2431","70.050337","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   483; Unit:   1, Func:   3: Read Holding Registers"
"2432","70.052405","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=4322 Ack=4873 Win=502 Len=11"
"2433","70.099264","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=4873 Ack=4333 Win=20170 Len=0"
"2434","70.101260","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 2433#1] 64279  >  502 [ACK] Seq=4873 Ack=4333 Win=20170 Len=0"
"2435","70.213634","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   484; Unit:   1, Func:   1: Read Coils"
"2436","70.218521","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=4873 Ack=4333 Win=20170 Len=12"
"2437","70.222802","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   484; Unit:   1, Func:   1: Read Coils"
"2438","70.225444","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=4333 Ack=4885 Win=502 Len=10"
"2439","70.276550","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=4885 Ack=4343 Win=20160 Len=0"
"2440","70.277234","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 2439#1] 64279  >  502 [ACK] Seq=4885 Ack=4343 Win=20160 Len=0"
"2441","70.394314","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   485; Unit:   1, Func:   4: Read Input Registers"
"2442","70.396481","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=4885 Ack=4343 Win=20160 Len=12"
"2443","70.400625","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   485; Unit:   1, Func:   4: Read Input Registers"
"2444","70.402497","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=4343 Ack=4897 Win=502 Len=11"
"2445","70.450617","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=4897 Ack=4354 Win=20149 Len=0"
"2446","70.453439","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 2445#1] 64279  >  502 [ACK] Seq=4897 Ack=4354 Win=20149 Len=0"
"2447","70.561863","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   486; Unit:   1, Func:   3: Read Holding Registers"
"2448","70.564533","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=4897 Ack=4354 Win=20149 Len=12"
"2449","70.568412","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   486; Unit:   1, Func:   3: Read Holding Registers"
"2450","70.570512","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=4354 Ack=4909 Win=502 Len=11"
"2451","70.626918","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=4909 Ack=4365 Win=20138 Len=0"
"2452","70.628814","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 2451#1] 64279  >  502 [ACK] Seq=4909 Ack=4365 Win=20138 Len=0"
"2453","70.731046","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   487; Unit:   1, Func:   1: Read Coils"
"2454","70.734400","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=4909 Ack=4365 Win=20138 Len=12"
"2455","70.736661","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   487; Unit:   1, Func:   1: Read Coils"
"2456","70.739727","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=4365 Ack=4921 Win=502 Len=10"
"2457","70.791225","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=4921 Ack=4375 Win=20128 Len=0"
"2458","70.793028","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 2457#1] 64279  >  502 [ACK] Seq=4921 Ack=4375 Win=20128 Len=0"
"2459","70.899011","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   488; Unit:   1, Func:   4: Read Input Registers"
"2460","70.900872","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=4921 Ack=4375 Win=20128 Len=12"
"2461","70.903045","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   488; Unit:   1, Func:   4: Read Input Registers"
"2462","70.907049","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=4375 Ack=4933 Win=502 Len=11"
"2463","70.959929","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=4933 Ack=4386 Win=20117 Len=0"
"2464","70.961772","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 2463#1] 64279  >  502 [ACK] Seq=4933 Ack=4386 Win=20117 Len=0"
"2465","71.079958","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   489; Unit:   1, Func:   3: Read Holding Registers"
"2466","71.082486","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=4933 Ack=4386 Win=20117 Len=12"
"2467","71.085915","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   489; Unit:   1, Func:   3: Read Holding Registers"
"2468","71.088699","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=4386 Ack=4945 Win=502 Len=11"
"2469","71.135006","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=4945 Ack=4397 Win=20106 Len=0"
"2470","71.137038","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 2469#1] 64279  >  502 [ACK] Seq=4945 Ack=4397 Win=20106 Len=0"
"2471","71.250069","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   490; Unit:   1, Func:   1: Read Coils"
"2472","71.252057","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=4945 Ack=4397 Win=20106 Len=12"
"2473","71.255209","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   490; Unit:   1, Func:   1: Read Coils"
"2474","71.258121","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=4397 Ack=4957 Win=502 Len=10"
"2475","71.308189","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=4957 Ack=4407 Win=20096 Len=0"
"2476","71.310203","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 2475#1] 64279  >  502 [ACK] Seq=4957 Ack=4407 Win=20096 Len=0"
"2477","71.425312","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   491; Unit:   1, Func:   4: Read Input Registers"
"2478","71.429154","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=4957 Ack=4407 Win=20096 Len=12"
"2479","71.433643","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   491; Unit:   1, Func:   4: Read Input Registers"
"2480","71.437180","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=4407 Ack=4969 Win=502 Len=11"
"2481","71.485979","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=4969 Ack=4418 Win=20085 Len=0"
"2482","71.488423","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 2481#1] 64279  >  502 [ACK] Seq=4969 Ack=4418 Win=20085 Len=0"
"2483","71.593790","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   492; Unit:   1, Func:   3: Read Holding Registers"
"2484","71.598280","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=4969 Ack=4418 Win=20085 Len=12"
"2485","71.602392","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   492; Unit:   1, Func:   3: Read Holding Registers"
"2486","71.606458","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=4418 Ack=4981 Win=502 Len=11"
"2487","71.655267","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=4981 Ack=4429 Win=20074 Len=0"
"2488","71.657838","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 2487#1] 64279  >  502 [ACK] Seq=4981 Ack=4429 Win=20074 Len=0"
"2489","71.767062","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   493; Unit:   1, Func:   1: Read Coils"
"2490","71.769412","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=4981 Ack=4429 Win=20074 Len=12"
"2491","71.772041","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   493; Unit:   1, Func:   1: Read Coils"
"2492","71.774123","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=4429 Ack=4993 Win=502 Len=10"
"2493","71.824445","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=4993 Ack=4439 Win=20064 Len=0"
"2494","71.827547","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 2493#1] 64279  >  502 [ACK] Seq=4993 Ack=4439 Win=20064 Len=0"
"2495","71.942264","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   494; Unit:   1, Func:   4: Read Input Registers"
"2496","71.946329","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=4993 Ack=4439 Win=20064 Len=12"
"2497","71.950428","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   494; Unit:   1, Func:   4: Read Input Registers"
"2498","71.952381","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=4439 Ack=5005 Win=502 Len=11"
"2499","71.996555","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=5005 Ack=4450 Win=20053 Len=0"
"2500","71.998423","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 2499#1] 64279  >  502 [ACK] Seq=5005 Ack=4450 Win=20053 Len=0"
"2501","72.114329","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   495; Unit:   1, Func:   3: Read Holding Registers"
"2502","72.117151","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=5005 Ack=4450 Win=20053 Len=12"
"2503","72.119420","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   495; Unit:   1, Func:   3: Read Holding Registers"
"2504","72.122281","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=4450 Ack=5017 Win=502 Len=11"
"2505","72.175467","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=5017 Ack=4461 Win=20042 Len=0"
"2506","72.177681","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 2505#1] 64279  >  502 [ACK] Seq=5017 Ack=4461 Win=20042 Len=0"
"2507","72.292945","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   496; Unit:   1, Func:   1: Read Coils"
"2508","72.295342","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=5017 Ack=4461 Win=20042 Len=12"
"2509","72.297278","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   496; Unit:   1, Func:   1: Read Coils"
"2510","72.300452","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=4461 Ack=5029 Win=502 Len=10"
"2511","72.357377","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=5029 Ack=4471 Win=20032 Len=0"
"2512","72.359483","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 2511#1] 64279  >  502 [ACK] Seq=5029 Ack=4471 Win=20032 Len=0"
"2513","72.461516","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   497; Unit:   1, Func:   4: Read Input Registers"
"2514","72.463448","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=5029 Ack=4471 Win=20032 Len=12"
"2515","72.466511","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   497; Unit:   1, Func:   4: Read Input Registers"
"2516","72.471794","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=4471 Ack=5041 Win=502 Len=11"
"2517","72.519179","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=5041 Ack=4482 Win=20021 Len=0"
"2518","72.522481","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 2517#1] 64279  >  502 [ACK] Seq=5041 Ack=4482 Win=20021 Len=0"
"2519","72.636476","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   498; Unit:   1, Func:   3: Read Holding Registers"
"2520","72.639916","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=5041 Ack=4482 Win=20021 Len=12"
"2521","72.641910","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   498; Unit:   1, Func:   3: Read Holding Registers"
"2522","72.645593","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=4482 Ack=5053 Win=502 Len=11"
"2523","72.702647","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=5053 Ack=4493 Win=20010 Len=0"
"2524","72.705182","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 2523#1] 64279  >  502 [ACK] Seq=5053 Ack=4493 Win=20010 Len=0"
"2525","72.804825","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   499; Unit:   1, Func:   1: Read Coils"
"2526","72.806679","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=5053 Ack=4493 Win=20010 Len=12"
"2527","72.809296","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   499; Unit:   1, Func:   1: Read Coils"
"2528","72.811002","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=4493 Ack=5065 Win=502 Len=10"
"2529","72.857843","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=5065 Ack=4503 Win=20000 Len=0"
"2530","72.859841","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 2529#1] 64279  >  502 [ACK] Seq=5065 Ack=4503 Win=20000 Len=0"
"2531","72.981556","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   500; Unit:   1, Func:   4: Read Input Registers"
"2532","72.983537","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=5065 Ack=4503 Win=20000 Len=12"
"2533","72.986316","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   500; Unit:   1, Func:   4: Read Input Registers"
"2534","72.988965","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=4503 Ack=5077 Win=502 Len=11"
"2535","73.040198","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=5077 Ack=4514 Win=19989 Len=0"
"2536","73.043536","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 2535#1] 64279  >  502 [ACK] Seq=5077 Ack=4514 Win=19989 Len=0"
"2537","73.162478","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   501; Unit:   1, Func:   3: Read Holding Registers"
"2538","73.166816","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=5077 Ack=4514 Win=19989 Len=12"
"2539","73.170841","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   501; Unit:   1, Func:   3: Read Holding Registers"
"2540","73.174062","10.10.10.10","10.10.20.30","TCP","69","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=4514 Ack=5089 Win=502 Len=11"
"2541","73.218670","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=5089 Ack=4525 Win=19978 Len=0"
"2542","73.219924","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 2541#1] 64279  >  502 [ACK] Seq=5089 Ack=4525 Win=19978 Len=0"
"2543","73.336126","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   502; Unit:   1, Func:   1: Read Coils"
"2544","73.339025","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=5089 Ack=4525 Win=19978 Len=12"
"2545","73.341382","10.10.10.10","10.10.20.30","Modbus/TCP","68","Response: Trans:   502; Unit:   1, Func:   1: Read Coils"
"2546","73.345177","10.10.10.10","10.10.20.30","TCP","68","[TCP Retransmission] 502  >  64279 [PSH, ACK] Seq=4525 Ack=5101 Win=502 Len=10"
"2547","73.398928","10.10.20.30","10.10.10.10","TCP","58","64279  >  502 [ACK] Seq=5101 Ack=4535 Win=19968 Len=0"
"2548","73.402318","10.10.20.30","10.10.10.10","TCP","58","[TCP Dup ACK 2547#1] 64279  >  502 [ACK] Seq=5101 Ack=4535 Win=19968 Len=0"
"2549","73.508008","10.10.20.30","10.10.10.10","Modbus/TCP","70","   Query: Trans:   503; Unit:   1, Func:   4: Read Input Registers"
"2550","73.510414","10.10.20.30","10.10.10.10","TCP","70","[TCP Retransmission] 64279  >  502 [PSH, ACK] Seq=5101 Ack=4535 Win=19968 Len=12"
"2551","73.514996","10.10.10.10","10.10.20.30","Modbus/TCP","69","Response: Trans:   503; Unit:   1, Func:   4: Read Input Registers"
